783,Died in a previous Congress,"Lobbyist Loophole Closure Act
This bill broadens the scope of lobbying activities that trigger lobbyist registration and disclosure requirements.
Specifically, it expands lobbying activities to include legislative, political, and strategic counseling services."
784,Died in a previous Congress,"Pain-Capable Unborn Child Protection Act
This bill establishes a new criminal offense for performing or attempting to perform an abortion if the probable post-fertilization age of the fetus is 20 weeks or more. A violator is subject to criminal penalties—a fine, a prison term of up to five years, or both. The bill provides exceptions for an abortion (1) that is necessary to save the life of the pregnant woman, or (2) when the pregnancy is the result of rape or incest. A physician who performs or attempts to perform an abortion under an exception must comply with specified requirements. A woman who undergoes a prohibited abortion may not be prosecuted for violating or conspiring to violate the provisions of this bill."
785,Died in a previous Congress,"Planning for American Energy Act of 2019
This bill requires the Department of the Interior to develop and publish a quadrennial federal onshore energy production strategy for energy development and department resource allocation in order to promote the energy security and national security of the United States."
786,Died in a previous Congress,"Education and Energy Act of 2019
This bill requires excess revenue from new mineral and geothermal leases to be provided to the counties in which the revenue is generated to supplement the education of students in kindergarten through grade 12 and to supplement public support of institutions of higher education. The bill applies to revenue from new leases that are in excess of the Congressional Budget Office's estimated revenue for the leases in the prior fiscal year."
787,Died in a previous Congress,"SOAR Reauthorization Act of 2019
This bill reauthorizes through FY2024 and amends the Scholarships for Opportunity and Results (SOAR) Program, which provides education funding for the District of Columbia, including for private school vouchers, public schools, and public charter schools.
The bill requires participating private schools to be fully accredited by (1) an accrediting body with jurisdiction in the District that is recognized by the Student and Visitor Exchange English Language Program administered by U.S. Immigration and Customs Enforcement, or (2) any international accrediting body designated by the Department of Education (ED).
The bill revises the manner in which tutoring services provided under the program are funded.
The bill revises several requirements concerning SOAR evaluations, including concerning (1) frequency; (2) ED's and the Institute of Education Sciences' duties; and (3) the issues to be evaluated, including high school and college performance measurements."
788,Died in a previous Congress,"Sustainable Shark Fisheries and Trade Act of 2019
This bill revises provisions regarding shark conservation and fishery management.
The bill requires any country that seeks to import shark products into the United States to obtain a certification from the Department of Commerce that the country has a regulatory program in effect to provide for the conservation and management of sharks, including measures to prohibit the removal of any of the fins of a shark (including the tail).
Commerce must revise its regulations to include rays and skates as species that are subject to the Seafood Traceability Program. (The Seafood Traceability Program has data reporting and recordkeeping requirements at the time of entry for imported fish or fish products entered into U.S. commerce.)"
789,Died in a previous Congress,"Improving Transparency and Accuracy in Medicare Part D Spending Act
This bill prohibits Medicare prescription drug plan sponsors from retroactively reducing payment on clean claims submitted by pharmacies. (A ""clean claim"" is a Medicare claim that is free of defects such as incomplete documentation.)"
790,Died in a previous Congress,"Federal Civilian Workforce Pay Raise Fairness Act of 2019
This bill increases by 2.6% the rates of basic pay for federal civilian employees for 2019."
791,Died in a previous Congress,"End Government Shutdowns Act 
This bill provides continuing appropriations to prevent a government shutdown if any appropriations measure for a fiscal year has not been enacted before the fiscal year begins or a joint resolution making continuing appropriations is not in effect.
For an initial 120-day period, the bill provides appropriations to continue programs, projects, and activities for which funds were provided in the preceding fiscal year. The bill reduces the continuing appropriations by 1% after the first 120-day period and by an additional 1% for each subsequent 90-day period until the applicable appropriations legislation is enacted."
792,Died in a previous Congress,"Opportunities for Success Act of 2019
This bill permanently reauthorizes the Federal Work-Study Program and otherwise revises the program, including by allocating program funds to institutions of higher education based on the amount of Pell Grant funds received by each institution.
It also establishes a pilot program that provides work-based learning opportunities for students who demonstrate exceptional financial need."
793,Died in a previous Congress,"This bill prohibits federal funds from being used to pay for travel by a Member of Congress during any government shutdown, except for travel by a Member to the District of Columbia metropolitan area."
794,Died in a previous Congress,"Correct the Census Count Act
This bill requires the Department of Commerce, beginning with the 2020 decennial census, to attribute an individual incarcerated in a correctional center to such individual's last place of residence before incarceration."
795,Died in a previous Congress,"Preserve Our Lakes and Keep Our Environment Safe Act
This bill directs the Department of Transportation (DOT) to conduct a study to determine the economic and environmental risks to the Great Lakes of oil or hazardous liquids spills or leaks from onshore, underwater pipeline facilities in the Straits of Mackinac.
In addition, DOT must evaluate the condition and structural integrity of the facilities.
DOT shall terminate operations of a facility upon a determination, based on such studies, that risk of hazard to life, property, or the environment warrants termination."
796,Died in a previous Congress,"Savings Through Security Act 
This bill provides appropriations to the Department of Homeland Security for the procurement and deployment of infrastructure, technology, and manpower to secure the international border between the United States and Mexico.
The bill also requires specified federal agencies to (1) report on costs associated with expenditures on unauthorized aliens, and (2) remit to the Treasury certain savings that are attributable to the funds provided by this bill to secure the international border between the United States and Mexico."
797,Died in a previous Congress,"End Government Shutdowns Act 
This bill provides continuing appropriations to prevent a government shutdown if any appropriations measure for a fiscal year has not been enacted before the fiscal year begins or a joint resolution making continuing appropriations is not in effect.
 The bill provides appropriations at the rate of operations that was provided for the prior fiscal year to continue programs, projects, and activities for which funds were provided in the preceding fiscal year."
798,Died in a previous Congress,"Returning Worker Accountability Act of 2019 
This bill exempts from the annual cap on nonimmigrant H-2B visas (temporary nonagricultural services) all returning workers who were already counted toward such cap during any of the preceding three fiscal years."
799,Died in a previous Congress,"Federal Worker Credit Protection Act of 2019
This bill provides that, upon request by specified employees affected by the federal government shutdown that began on December 22, 2018, individuals are prohibited from reporting certain negative credit information to consumer reporting agencies."
800,Died in a previous Congress,"Federal Workers Banking Assistance Act
This bill provides additional criteria a federal financial supervisory agency may consider in its evaluation of a financial institution's community investment. Specifically, a financial institution's assistance to certain individuals affected by a federal government shutdown may be considered as part of such evaluation."
801,Died in a previous Congress,"Reserve Component Employer Incentive, Compensation, and Relief Act of 2019
This bill allows a tax credit for certain employers of reservists (i.e., members of the National Guard or a reserve component of the Armed Forces).
The tax credit is equal to $1,000 for each reservist employed during the year, plus an additional amount that ranges from $3,000 to $10,000, depending on the number of days the reservist serves in the uniformed services during the year."
802,Died in a previous Congress,"Patriot Employer Act of 2019
This bill allows a Patriot employer a business-related tax credit equal to 10% of up to $15,000 of wages paid to any employee in a taxable year.
The bill sets forth criteria for designation as a Patriot employer, including requirements that the employer
 maintain its headquarters in the United States and not expatriate to avoid payment of U.S. income taxes, comply with the employer mandate to provide minimum essential health care coverage to its employees under the Patient Protection and Affordable Care Act, provide employees with paid sick leave or paid family and medical leave, compensate at least 90% of its employees at an hourly rate that is at least 218% of the federal poverty level for an individual for the calendar year divided by 1,750 and provide at least 90% of its employees with a basic level of retirement benefits, provide for differential wage payments to its employees who are members of the Uniformed Services, have a written policy in place for the recruitment of employees who have served in the Uniformed Services or who are disabled, and increase the number of its employees performing substantially all of their services inside the United States to offset the number of employees who work outside the United States."
803,Died in a previous Congress,"Improving Transparency and Accuracy in Medicare Part D Spending Act
This bill prohibits Medicare prescription drug plan sponsors from retroactively reducing payment on clean claims submitted by pharmacies. (A ""clean claim"" is a Medicare claim that is free of defects such as incomplete documentation.)"
804,Died in a previous Congress,"Transition-to-Success Mentoring Act
This bill reauthorizes educational programs that assist at-risk middle school students.
The bill establishes a transition-to-success mentoring program requiring the Department of Education to award grants to local educational agencies or certain community-based nonprofit organizations to provide school-based mentoring programs and assist at-risk students in transitioning from middle to high school.
Grantees must assign each at-risk student in his or her middle school a success coach who creates a plan of success for the student and serves as the student's advocate between the student's parents and teachers and in exploring higher education and career opportunities."
805,Died in a previous Congress,"Robo Calls Off Phones Act or the Robo COP Act
This bill directs the Federal Trade Commission to revise the do-not-call registry provisions of the Telemarketing Sales Rule to prohibit politically-oriented recorded message telephone calls to telephone numbers listed on that registry.
A ""politically-oriented recorded message telephone call"" is an outbound telephone call that plays a recorded message that (1) promotes, advertises, campaigns, or solicits donations for or against a political candidate or regarding a political issue; or (2) uses a political candidate's name."
806,Incorporated into another bill,"Portable Fuel Container Safety Act of 2019
This bill directs the Consumer Product Safety Commission (CPSC) to require fuel containers to include devices that impede flames from entering the container. This requirement applies to flammable, liquid fuel containers of fewer than five gallons that are intended for transport. CPSC may either promulgate a rule or adopt an existing standard. Additionally, CPSC must educate consumers about dangers associated with using or storing such containers near an open flame or a source of ignition. The bill also requires child resistant caps on kerosene and diesel fuel containers. Currently, this only applies to gasoline containers."
807,Died in a previous Congress,"Water and Agriculture Tax Reform Act of 2019
This bill permits tax-exempt mutual ditch or irrigation companies to earn income from dispositions of certain property and stock interests without affecting their tax-exempt status, but requires that such income be used to pay the costs of operations, maintenance, and capital improvements of such a company.
The bill also establishes a rule regarding the organizational governance of mutual ditch or irrigation companies. Where state law provides that such a company may be organized in a manner that permits voting on a basis that is pro rata to share ownership on corporate governance matters, the tax-exempt status of the mutual ditch or irrigation company must be determined without taking into account whether its member shareholders have one vote on corporate governance matters per share held in the corporation."
808,Died in a previous Congress,"Promoting Access to Diabetic Shoes Act
This bill allows a nurse practitioner or physician assistant to fulfill documentation requirements for coverage, under Medicare, of special shoes for diabetic individuals. Under current law, such requirements may be satisfied only by a physician."
809,Died in a previous Congress,"Ban Government Shutdowns Act 
This bill provides continuing appropriations to prevent a government shutdown if any appropriations measure has not been enacted before the beginning of the fiscal year or otherwise expires.
 The bill provides appropriations at the rate of operations that was provided for the prior fiscal year to continue programs, projects, and activities for which funds were provided in the preceding fiscal year."
810,Died in a previous Congress,"This bill prohibits making funds, resources, or fees available to any federal agency to implement or enforce Executive Order 13780 and Presidential Proclamation 9645, which suspended individuals from several countries of concern, including Chad, Iran, and Libya, from entering the United States. The Proclamation also provided for enhanced U.S. vetting capacities."
811,Died in a previous Congress,"Transparency in Student Lending Act
This bill requires an institution of higher education to disclose, prior to disbursement, the annual percentage rate applicable to a federal student loan."
812,Died in a previous Congress,"Conflicts from Political Fundraising Act of 2019
This bill requires presidentially appointed executive branch officials to disclose whether they have solicited donations for or contributed funds to political action committees, political non-profits, or industry trade associations."
813,Died in a previous Congress,"Puerto Rico Integrity in Medicare Advantage Act
This bill temporarily establishes geographic adjustments for certain Medicare Advantage payment formulations, and specifies that a certain percentage of corresponding payment increases must be directed toward compensating providers in Puerto Rico."
814,Died in a previous Congress,"This bill provides a bonus to federal employees who were excepted from furlough and worked without pay during the lapse in FY2019 appropriations that began on December 22, 2018. For each day that an employee worked without pay, the bill provides a bonus equal to 15% of the employee's daily rate of pay."
815,Died in a previous Congress,"Pay our Homeland Heroes Act 
This bill provides FY2019 continuing appropriations for (1) the pay and allowances of members and employees of the U.S. Coast Guard, and (2) the salaries and expenses of law enforcement and customs and border protection officers within the Department of Homeland Security.
The bill provides the continuing appropriations for any period during which interim or full-year appropriations for FY2019 are not in effect."
816,Died in a previous Congress,"Officer Sean Collier Campus Police Recognition Act of 2019
This bill includes a campus police officer within the definition of ""public safety officer"" for purposes of death, disability, and education benefits under the Public Safety Officers' Benefits Program."
817,Died in a previous Congress,"Combating the Heroin Epidemic Through Forensic Drug Testing Act of 2019
This bill authorizes the Bureau of Justice Assistance to award state grants to address the use, sale, and distribution of heroin, fentanyl, and associated synthetic drugs."
818,Died in a previous Congress,"Disclosure; and Encouragement of Verification, Innovation, Cleaning, and Efficiency Act of 2019 or the DEVICE Act of 2019
This bill addresses design changes and reprocessing of medical devices. Reprocessing of medical devices is the process to clean and sterilize or disinfect devices for reuse. Specifically, medical device manufacturers must notify the Food and Drug Administration (FDA) (1) before making changes to the design or reprocessing instructions of a device, and (2) no more than five days after widely disseminating to health care providers in a foreign country communications regarding changes to the design or reprocessing instructions of a device or regarding a safety concern about a device. A device may not be sold if the manufacturer violates these notification requirements.
Rapid assessment tests intended to ensure the proper reprocessing of reusable medical devices are defined as medical devices. The FDA must publish a list of the types of rapid assessment tests for which premarket notification must include validated instructions for use and validation data."
819,Died in a previous Congress,"Protecting Families from Government Shutdowns Act
This bill makes it unlawful for an entity to do any of the following with respect to a person if the person is unable to meet an obligation because government service is unavailable during a lapse in appropriations: (1) debt collection; (2) collection of interest on loans accrued during the lapse; (3) eviction; (4) foreclosure; (5) acceleration or downgrading of credit; or (6) enforcement of any other obligation required by law or contract that relies on a government service that is unavailable during a lapse in appropriations.
 Penalty provisions in a contract for services that is violated because of a lapse in appropriations and services shall be unenforceable.
The Federal Trade Commission and the states are given authority to enforce this bill."
820,Died in a previous Congress,"Gun Show Loophole Closing Act of 2019
This bill establishes new requirements regarding firearm transfers at gun shows.
Specifically, the bill requires the following:
 a person who operates a gun show must meet certain requirements (e.g., minimum age and registration); and a firearm transfer between private parties at a gun show must be facilitated by a licensed gun dealer, importer, or manufacturer in compliance with certain background check and recordkeeping requirements."
821,Died in a previous Congress,"NICS Review Act of 2019
This bill revises the amount of time that the national instant criminal background check system retains certain information about an approved firearm transaction.
Currently, identifying information about an approved firearm purchaser must be destroyed within 24 hours. This bill requires identifying information about an approved firearm purchaser to be retained for at least 90 days before it can be destroyed."
822,Died in a previous Congress,"Firearm Risk Protection Act of 2019
This bill establishes requirements for gun purchasers and gun owners to be covered by a qualified liability insurance policy.
A qualified liability insurance policy, with respect to a firearm purchaser, is a policy that covers losses resulting from use of the firearm while it is owned by the purchaser.
A person who violates or fails to comply with the requirements is subject to a criminal fine of up to $10,000."
823,Died in a previous Congress,"Colorado Outdoor Recreation and Economy Act
This bill provides for the conservation of specified lands in Colorado.
Specifically, the bill designates
 specified federal lands within the White River National Forest as components of the National Wilderness Preservation System, the proposed Williams Fork Mountains Wilderness as a potential wilderness area, the Tenmile Recreation Management Area, the Porcupine Gulch Wildlife Conservation Area, the Williams Fork Mountains Wildlife Conservation Area, the Camp Hale National Historic Landscape, the Sheep Mountain and Liberty Bell East Special Management Areas, and the Curecanti National Recreation Area. The bill adjusts the boundary of the White River National Forest and the Rocky Mountain National Park Potential Wilderness.
The bill provides for the inclusion of additional federal lands in the National Wilderness Preservation System.
The bill provides for the cancellation of all Thompson Divide oil or gas leases.
The bill establishes the Greater Thompson Divide Fugitive Coal Mine Methane Use Pilot Program to promote the capture, beneficial use, mitigation, and sequestration of fugitive methane emissions to reduce methane emissions, improve air quality, and improve public safety, among other things."
824,Died in a previous Congress,"Fairness for Federal Contractors Act of 2019
This bill appropriates funding to provide compensation to certain employees of contractors who lost pay or leave due to the lapse in appropriations that began on December 22, 2018.
Each agency subject to such lapse shall adjust the price of any contract for which the contractor was ordered to suspend, delay, or stop work as a result of the lapse. The agency shall compensate the contractor for reasonable costs incurred to (1) provide compensation, at an employee's standard rate of compensation, to any employee who was furloughed or laid off, or who was not working, who experienced a reduction of hours, or who experienced a reduction in compensation, as a result of the lapse, for the period of the lapse; or (2) restore paid leave taken by any employee during the lapse, if the contractor required employees to use paid leave as a result of the lapse.
The maximum amount of weekly compensation of an employee for which an adjustment may be made may not exceed the lesser of the employee's actual weekly compensation or $1,400."
825,Incorporated into another bill,"Finger Lakes National Heritage Area Study Act
This bill directs the Department of the Interior to assess the suitability and feasibility of designating specified counties and other areas in the state of New York as the Finger Lakes National Heritage Area."
826,Died in a previous Congress,"End Neglected Tropical Diseases Act
This bill expands programs to address neglected tropical diseases (NTDs), which are infections caused by pathogens, including viruses, microbes, and helminths (parasitic worms), that disproportionately impact individuals living in extreme poverty, especially in developing countries. Examples include dengue, leprosy, and rabies.
The bill sets forth certain priorities for the NTDs Program of the U.S. Agency for International Development (USAID), including the coordination of program activities with other USAID development sectors regarding (1) education; (2) food security; and (3) water, sanitation, and hygiene.
The bill also directs the Department of State and the President to encourage foreign governments and international entities (e.g., the World Bank Institute) to address NTDs.
Additionally, the Department of Health and Human Services must take a series of actions relating to NTDs, including promoting initiatives in international forums and establishing a panel to address worm infections.
The Centers for Disease Control and Prevention may award grants to support centers of excellence for research, training, and treatment regarding NTDs, including Ebola."
827,Died in a previous Congress,"Artificial Intelligence Job Opportunities and Background Summary Act of 2019 or the AI JOBS Act of 2019
This bill expresses the sense of Congress that technology can improve the lives of individuals, but can also disrupt jobs, and for this reason, innovation should be encouraged while training and retraining American workers.
The Department of Labor shall prepare and submit to Congress a report on artificial intelligence and its impact on the workforce."
828,Enacted,"Designates the facility of the United States Postal Service located at 25 Route 111 in Smithtown, New York, as the ""Congressman Bill Carney Post Office."""
829,Enacted,"Designates the facility of the United States Postal Service located at 1450 Montauk Highway in Mastic, New York, as the ""Army Specialist Thomas J. Wilwerth Post Office Building."""
830,Died in a previous Congress,"Flood Insurance for Farmers Act of 2019
This bill modifies coverage requirements under the National Flood Insurance Program (NFIP). The bill allows certain local variances from compliance with elevation and flood-proofing requirements for agricultural structures located in special flood hazard zones. The chargeable premium rate for coverage of a structure given a variance shall be the same as would otherwise apply if the structure had been dry floodproofed.
The bill allows for alternative maps and risk-based rates for NFIP coverage in certain areas where levees fail to meet specified minimum standards."
831,Enacted,"Reviving America's Scenic Byways Act of 2019
This bill requires the Department of Transportation to issue a request for nominations with respect to roads to be designated under the national scenic byways program and make publicly available a list specifying the roads designated."
832,Died in a previous Congress,"Whole Milk for Healthy Kids Act of 2019
This bill allows schools participating in the National School Lunch Program to serve flavored and unflavored whole milk."
833,Died in a previous Congress,"Protecting Life and Taxpayers Act of 2019
This bill requires federally funded entities to certify that they will not perform, and will not provide funds to any other entity that performs, an abortion, except in cases of rape or incest or where a physical condition endangers the woman's life unless an abortion is performed."
834,Died in a previous Congress,No summary available.
835,Enacted,"Rodchenkov Anti-Doping Act of 2019
This bill makes it unlawful to knowingly influence (or attempt or conspire to influence) a major international sports competition by use of a prohibited substance or prohibited method.
A violator is subject to criminal penalties—a fine, a prison term of up to 10 years, or both—and mandatory restitution. Additionally, property may be seized and forfeited to the U.S. government if it was used or intended to be used to commit an offense or traceable to the proceeds in connection with an offense."
836,Died in a previous Congress,"Interdiction for the Protection of Child Victims of Exploitation and Human Trafficking Act
This bill directs the Department of Justice to establish a pilot program—the Interdiction for the Protection of Child Victims of Exploitation and Human Trafficking Program—to train law enforcement officers and other professionals to identify and assist victims of child exploitation and human trafficking."
837,Died in a previous Congress,"Chronic Wasting Disease Transmission in Cervidae Study Act
This bill requires the Animal and Plant Health Inspection Service and the U.S. Geological Survey to contract the National Academy of Sciences to study the predominant pathways and mechanisms of the transmission of chronic wasting disease in wild, captive, and farmed populations of deer, elk, reindeer, and moose populations in the United States."
838,Died in a previous Congress,"Threat Assessment, Prevention, and Safety Act of 2019
This bill directs the Department of Homeland Security (DHS) to establish a Joint Behavioral Threat Assessment and Management Task Force, which shall provide recommendations to Congress and DHS on the development and implementation of a national strategy for preventing targeted violence through behavioral threat assessment and management.
The bill defines behavioral threat assessment and management as the systematic and evidence-based process of (1) identifying individuals whose behavior indicates a capacity for committing acts of violence, (2) investigating and gathering information from multiple sources to assess whether such individuals pose a threat, and (3) the subsequent management of such a threat.
DHS shall (1) develop and implement the national strategy and provide information and training services related to it, and (2) award grants to establish community based units for implementing the national strategy."
839,Died in a previous Congress,"National Multimodal Freight Network Improvement Act
This bill revises the network components of the National Multimodal Freight Network (NMFN).
Specifically, the bill requires
 the interim NMFN to include public ports of the United States that have a total annual cargo value of at least $1 billion, and the final NMFN to include all specified interim network components when the Department of Transportation designates or redesignates the network."
840,Died in a previous Congress,"Veterans' Access to Child Care Act
 This bill directs the Department of Veterans Affairs (VA) to provide child care assistance to an eligible veteran who is actively participating in treatment by attending appointments for any period that the veteran (1) receives covered health care services at a VA facility, and (2) is required to travel to and return from such facility for the receipt of such services.
The bill defines covered health care services to mean regular mental health care services, intensive mental health care services, health care services related to substance or drug abuse counseling, intensive health care services related to physical therapy for a service-connected disability, emergency mental health care services, or such other intensive health care services that the VA determines would be more accessible to veterans if child care assistance is provided.
The term eligible veteran is defined as a veteran who is the primary caretaker of a child and who is (1) receiving covered health care services from the VA, or (2) needs and would receive such services from the VA but for the lack of child care.
The bill provides for various types of child care assistance, as the VA considers appropriate. Such child care shall not be provided by any center or agency that employs a person who has been convicted of a sex crime, a crime involving a child victim, a violent crime, or a drug felony.
The bill requires the VA to inform eligible veterans of the available child care assistance.
The VA must post an easily accessible notice on a VA website describing the child care assistance benefit and eligibility requirements."
841,Died in a previous Congress,"People-Centered Assistance Reform Effort Act or the People CARE Act
This bill establishes the People-Centered Assistance Reform Effort Commission within the legislative branch to review federal means-tested welfare programs.
Means-tested welfare programs are those designed to specifically provide assistance exclusively to low-income Americans. The commission shall review all federal means-tested programs, excluding various specified programs such as the Old Age, Survivors, and Disability Insurance benefits program, Medicare, and Department of Veterans Affairs-administered programs.
The commission's review shall cover topics including (1) ways to make the benefits programs more efficient and streamlined, (2) opportunities to reduce costs by contracting with private entities or delegating to states, (3) any programs that should be subject to discretionary appropriations, and (4) changes to allow caseworkers to have a holistic view of the beneficiary.
The commission shall report its findings to Congress, and the report shall include proposed legislation to carry out the commission's recommendations.
The Speaker of the House of Representatives and the Senate majority leader shall introduce the proposed legislation in their respective chambers. The proposed legislation shall be considered under certain expedited procedures, such as limitations on debate."
842,Died in a previous Congress,"Connecting Lobbyists and Electeds for Accountability and Reform Act or the CLEAR Act
This bill requires reports filed by political committees, reports filed by persons making independent expenditures, and reports filed by persons making disbursements for electioneering communications to disclose if individuals identified in the reports are registered lobbyists."
843,Died in a previous Congress,"Reforming EPA Permitting Authority Act or the Reform EPA Act
This bill limits the period during which the Environmental Protection Agency may prohibit the specification, or restrict the use, of an area as a disposal site for discharges of dredged or fill materials into waters of the United States."
844,Died in a previous Congress,"Industrial Mineral Parity Act of 2019
This bill allows industrial mineral remining operations to obtain modified permits under the National Pollutant Discharge Elimination System to discharge certain pollutants into waters of the United States if pollution treatment requirements are met. The term industrial minerals means limestone, clay, sand, gravel, diatomite, kaolin, bentonite, silica, barite, gypsum, or talc. Currently, modified permits are limited to discharges from coal remining operations."
845,Died in a previous Congress,"Solidarity in Salary Act of 2019
This bill provides for withholding or eliminating the pay of Members of Congress, the President, and the Vice President during a government shutdown.
For the 116th Congress, the bill requires the salaries of Members of Congress to be held in escrow during a government shutdown and to be released on the earlier of (1) the date on which the government shutdown ends, or (2) the last day of the Congress.
Beginning with the 117th Congress, the bill prohibits Members of Congress from being paid for the period of a government shutdown.
The bill also requires the salaries of the President and the Vice President to be held in escrow during a government shutdown and to be released on the earlier of (1) the date on which the government shutdown ends, or (2) the last day of the term of office of the President and Vice President during which the government shutdown begins."
846,Died in a previous Congress,"Veterans Serving Veterans Act of 2019
This bill updates the Department of Veterans Affairs (VA) current recruiting database by requiring the VA to maintain a single searchable database to be known as the Departments of Defense and Veterans Affairs Recruitment Database.
With respect to vacant positions for critical jobs or mental health professionals, the database must list (1) the military occupational specialty or skill that corresponds to the position, and (2) each qualified member of the Armed Forces who may be recruited to fill the position before such qualified member has been discharged and released from active duty. Qualified members of the Armed Forces are those service members who (1) are being separated or recently separated from active duty, (2) elect to be listed in the database, and (3) have been determined by the VA to have a military occupational specialty.
The database must list the following for each qualified member of the Armed Forces: name, contact information, expected discharge date, and military occupational specialty.
The VA must implement direct hiring and appointment procedures for vacant database positions and may authorize relocation bonuses.
The bill also requires the VA to train and certify veterans who served as basic health care technicians in the Armed Forces to work as VA intermediate care technicians."
847,Died in a previous Congress,"Protecting Gold Star Spouses Act of 2019
This bill provides interim appropriations for the Coast Guard Retired Serviceman's Family Protection and Survivor Benefits Plans if a bill providing appropriations for the plans has not been enacted before the fiscal year begins.
The bill provides the appropriations at the rate of operations and under the terms and conditions provided by the most recent law making full-year appropriations for the plans.
The appropriations provided by this bill are not available after a bill is enacted that (1) provides appropriations for the plans, or (2) provides appropriations for the Coast Guard without funding the plans."
848,Died in a previous Congress,"This bill establishes that only U.S. citizens or nationals shall receive certain federal assistance benefits. To establish eligibility, an individual shall provide evidence of citizenship or nationality status and attest to that status when applying for assistance.
The restriction applies to (1) all federal benefits where eligibility is based on the income or resources of the recipient, except for those based on tax law; and (2) benefits authorized under the Social Security Act."
849,Died in a previous Congress,"Civics Learning Act of 2019
This bill amends the Elementary and Secondary Education Act of 1965 to prioritize innovative civics learning and teaching and to provide additional funding in FY2020 for civics education programs.
The bill expands the allowable uses of grant funds for civics education to include before, during, and after-school and extracurricular activities, activities that include service learning and community service projects that are linked to school curriculum, activities that encourage and support student participation in school governance, and online and video game-based learning.
The Department of Education must ensure that specified percentages of grant funds for civics education be awarded on a diverse basis to eligible entities that serve students and teachers at elementary schools, middle schools, and high schools."
850,Died in a previous Congress,"Agency Accountability Act of 2019
This bill requires any agency that receives a fee, fine, penalty, or proceeds from a settlement to deposit the amount in the general fund of the Treasury. The bill also prohibits the funds from being used unless the funding is provided in advance in an appropriations bill.
The bill includes exceptions for funds to be paid to a whistle-blower, loan guarantee programs, and insurance programs.
The requirements do not apply to the U.S. Postal Service or the U.S. Patent and Trademark Office (USPTO). The Department of Commerce and the USPTO must report annually to Congress on funds collected by the USPTO from a settlement.
The bill also requires offsetting receipts and collections to be treated as revenue for the purpose of carrying out the Congressional Budget Act of 1974 and other laws. (Offsetting receipts and collections are funds collected by agencies from other government accounts or from the public in businesslike or market-oriented transactions. Under current law, the collections are treated as negative budget authority and outlays rather than revenue and may be used to offset spending for budget enforcement purposes.)"
851,Died in a previous Congress,"Oil and Flammable Material Rail Transportation Safety Act 
 This bill declares that the final rule of the Department of Transportation dated September 25, 2018, and titled ""Hazardous Materials: Removal of Electronically Controlled Pneumatic Brake System Requirements for High Hazard Flammable Unit Trains"" shall have no force and effect and each regulation removed or amended by such final rule shall be restored and revived as if such final rule had not been issued."
852,Died in a previous Congress,"Get the Lead Out of Schools Act 
This bill requires the Environmental Protection Agency (EPA) to (1) test for lead in drinking water at schools and day care facilities, and (2) create a grant program for lead testing and remediation efforts in schools and day care facilities.
Specifically, the EPA must promulgate a national primary drinking water regulation for schools and day care facilities that
 establishes a lead action level (a level of lead in drinking water that triggers additional actions to control lead contamination) that is no more than 15 parts per billion; directs each public water system to sample for lead in the drinking water at schools and day care facilities if the EPA determines there is a risk that the lead in the drinking water will meet or exceed the action level; and requires public water systems that serve schools or day cares that meet or exceed the action level to notify the local educational agency, the relevant local health agencies, the municipality, and the state as soon as practicable, but no later than 24 hours after the system receives the sampling results. The EPA must also establish a grant program for (1) testing drinking water in schools and day care facilities for lead contamination, and (2) remediating lead contamination in such drinking water by replacing lead pipes and certain plumbing materials with lead-free material."
853,Died in a previous Congress,"Army Combat Action Badge Eligibility Act
This bill authorizes the Department of the Army to award the Army Combat Action Badge to a person who (1) participated as a member of the Army in combat during which the person was personally engaged with the enemy at any time from December 7, 1941, to September 18, 2001, and (2) has not been recognized previously for such participation.
The Army may make arrangements with suppliers of the badge so that eligible persons may procure it directly from suppliers, thereby substantially reducing or eliminating administrative costs for carrying out this bill."
854,Died in a previous Congress,"Humanitarian Assistance to the Venezuelan People Act of 2019
This bill directs the Department of State to report to Congress a long term strategy for coordinating the provision of humanitarian assistance to Venezuelans both in Venezuela and in other parts of the Western Hemisphere and authorizes the President to provide humanitarian aid to such individuals. The strategy shall cover topics including how to provide public health commodities, food, and technical assistance. It shall also describe (1) current and anticipated challenges to distributing humanitarian assistance in Venezuela and elsewhere, and (2) how the United States is coordinating efforts with other countries.
The Government Accountability Office shall report to Congress on the impact of U.S. assistance for Venezuelans throughout the Western Hemisphere."
855,Died in a previous Congress,"Strengthening The Resiliency of Our Nation on the Ground Act or the STRONG Act
This bill requires the Office of Science and Technology Policy of the Executive Office of the President to establish an interagency working group to (1) provide a strategic vision of extreme weather resilience; (2) conduct an analysis of current and planned federal activities related to achieving short- and long-term resilience to extreme weather and its impacts on the United States, such as flooding, drought, and wildfires; and (3) develop a National Extreme Weather Resilience Action Plan.
The plan must include (1) the establishment of an online portal that directs users to key data and tools to inform resilience-enhancing efforts; and (2) the identification of a coordinating entity to establish and maintain such portal and to coordinate the implementation of the plan and track its progress."
